,key_0,Name,voltage,Site Code,Site Name,Voltage (kV),Region
3206,KTDL,KTDL1-,132.0,KTDL,KINTRADWELL,132,shet
3207,KTDL,KTDL1-,132.0,KTDL,KINTRADWELL,400,shet
3208,GALA,GALA1-,132.0,GALA,GALASHIELS,132,spt_
3209,GALA,GALA1-,132.0,GALA,GALASHIELS,33,spt_
3210,KINT,KINT1B,132.0,KINT,KINTORE,33,shet
3211,KINT,KINT1B,132.0,KINT,KINTORE,132,shet
3212,KINT,KINT1B,132.0,KINT,KINTORE,275,shet
3213,KINT,KINT1B,132.0,KINT,KINTORE,400,shet
3214,LISD,LISD11,132.0,LISD,LISTER DRIVE,132.0,nget
3215,LISD,LISD11,132.0,LISD,LISTER DRIVE,275.0,nget
3216,EUCH,EUCH3-,33.0,EUCH,EUCHANHEAD,132,spt_
3217,EUCH,EUCH3-,33.0,EUCH,EUCHANHEAD,33,spt_
3218,STLE,STLE1-,132.0,STLE,STRATHLEVEN,132,spt_
3219,STLE,STLE1-,132.0,STLE,STRATHLEVEN,33,spt_
3220,PORD,PORD2R,275.0,PORD,PORT DUNDAS,275,spt_
3221,PORD,PORD2R,275.0,PORD,PORT DUNDAS,33,spt_
3222,STRW,STRW1C,132.0,STRW,STRATHY WIND,33,shet
3223,STRW,STRW1C,132.0,STRW,STRATHY WIND,132,shet
3224,WYLA,WYLA41,400.0,,,,
3225,NORM,NORM12,132.0,NORM,NORWICH MAIN,132.0,nget
3226,NORM,NORM12,132.0,NORM,NORWICH MAIN,400.0,nget
3227,ABTH,ABTH11,132.0,ABTH,ABERTHAW,132.0,nget
3228,ABTH,ABTH11,132.0,ABTH,ABERTHAW,275.0,nget
3229,CRSS,CRSS1J,132.0,CRSS,CROSSAIG,33,shet
3230,CRSS,CRSS1J,132.0,CRSS,CROSSAIG,132,shet
3231,CRSS,CRSS1J,132.0,CRSS,CROSSAIG,220,shet
3232,CRSS,CRSS1J,132.0,CRSS,CROSSAIG,275,shet
3233,KIIN,KIIN1-,132.0,KIIN,KILLIN,33,shet
3234,KIIN,KIIN1-,132.0,KIIN,KILLIN,132,shet
3235,HOWW,HOWW2D,275.0,HOWW,HORNSEA OFFSHORE,400,ofto
3236,HOWW,HOWW2D,275.0,HOWW,HORNSEA OFFSHORE,220,ofto
3237,HOWW,HOWW2D,275.0,HOWW,HORNSEA OFFSHORE,66,ofto
3238,HOWW,HOWW2D,275.0,HOWW,HORNSEA OFFSHORE,34,ofto
3239,HOWD,HOWD21,275.0,HOWD,HORNSEA FOUR ONSHORE,400,ofto
3240,HOWD,HOWD21,275.0,HOWD,HORNSEA FOUR ONSHORE,220,ofto
3241,BERW,BERW1Q,132.0,BERW,BERWICK,132,spt_
3242,BERW,BERW1Q,132.0,BERW,BERWICK,33,spt_
3243,BEDD,BEDD23,275.0,BEDD,BEDDINGTON,132.0,nget
3244,BEDD,BEDD23,275.0,BEDD,BEDDINGTON,275.0,nget
3245,BEDD,BEDD23,275.0,BEDD,BEDDINGTON,400.0,nget
3246,THUR,THUR2A,275.0,THUR,THURCROFT,66.0,nget
3247,THUR,THUR2A,275.0,THUR,THURCROFT,275.0,nget
3248,SW E,SW E1a (Offshore DC Substation),132.0,,,,
3249,DORE,DORE12,132.0,DORE,DORENELL WIND FARM,33,shet
3250,DORE,DORE12,132.0,DORE,DORENELL WIND FARM,132,shet
3251,LHOR,LHOR11,132.0,LHOR,LITTLE HORSTED,132.0,nget
3252,LHOR,LHOR11,132.0,LHOR,LITTLE HORSTED,400.0,nget
3253,MOWE,MOWE21,275.0,MOWE,MORAY EAST OFFSHORE,220,ofto
3254,MOWE,MOWE21,275.0,MOWE,MORAY EAST OFFSHORE,66,ofto
3255,GILB,GILB1K,132.0,GILB,GILLS BAY SUBSTATION,132,shet
3256,LOVE,LOVE41,400.0,LOVE,LOVEDEAN,132.0,nget
3257,LOVE,LOVE41,400.0,LOVE,LOVEDEAN,400.0,nget
3258,GLKO,GLKO3J,33.0,GLKO,GLEN KYLLACHY WIND FARM - ONSHORE,33,shet
3259,GLKO,GLKO3J,33.0,GLKO,GLEN KYLLACHY WIND FARM - ONSHORE,132,shet
3260,CHIC,CHIC4A,400.0,CHIC,CHICKERELL,132.0,nget
3261,CHIC,CHIC4A,400.0,CHIC,CHICKERELL,400.0,nget
3262,CRCK,CRCK3-,33.0,CRCK,CARRICK,275,spt_
3263,CRCK,CRCK3-,33.0,CRCK,CARRICK,33,spt_
3264,KILB,KILB1R,132.0,KILB,KILBOWIE,132,spt_
3265,KILB,KILB1R,132.0,KILB,KILBOWIE,33,spt_
3266,KILB,KILB1R,132.0,KILB,KILBOWIE,11,spt_
3267,MEAD,MEAD1R,132.0,MEAD,MEADOWHEAD,132,spt_
3268,JOHN,JOHN3-,33.0,JOHN,JOHNSTONE,132,spt_
3269,JOHN,JOHN3-,33.0,JOHN,JOHNSTONE,33,spt_
3270,ERRO,ERRO1A,132.0,ERRO,ERROCHTY,132,shet
3271,TODP,TODP61,66.0,TODP,TOD POINT,66.0,nget
3272,TODP,TODP61,66.0,TODP,TOD POINT,275.0,nget
3273,COYL,COYL1-,132.0,COYL,COYLTON,275,spt_
3274,COYL,COYL1-,132.0,COYL,COYLTON,132,spt_
3275,COYL,COYL1-,132.0,COYL,COYLTON,33,spt_
3276,AMUL,AMUL1E,132.0,AMUL,AMULREE,132,shet
3277,CASS,CASS3-,33.0,CASS,CASSLEY,33,shet
3278,CASS,CASS3-,33.0,CASS,CASSLEY,132,shet
3279,TOMT,TOMT1J,132.0,TOMT,TOMATIN,33,shet
3280,TOMT,TOMT1J,132.0,TOMT,TOMATIN,132,shet
3281,TOMT,TOMT1J,132.0,TOMT,TOMATIN,275,shet
3282,HIBU,HIBU41,400.0,HIBU,HIGHBURY,400.0,nget
3283,FINL,FINL5-,11.0,FINL,FINLARIG,132,shet
3284,ARNI,ARNI1Q,132.0,ARNI,ARNISH SUBSTATION,33,shet
3285,ARNI,ARNI1Q,132.0,ARNI,ARNISH SUBSTATION,132,shet
3286,SFEM,SFEM1Q,132.0,SFEM,ST FERGUS MOBIL,132,shet
3287,MILP,MILP31,33.0,MILP,MILTON PARK,33.0,nget
3288,AUCH,AUCH2-,275.0,AUCH,AUCHENCROSH,275,spt_
3289,HUNF,HUNF3-,33.0,HUNF,HUNTERSTON FARM,132,spt_
3290,HUNF,HUNF3-,33.0,HUNF,HUNTERSTON FARM,33,spt_
3291,CULL,CULL1Q,132.0,CULL,CULLIGRAN,132,shet
3292,BERB,BERB2Q,275.0,BERB,BERRY BURN,33,shet
3293,BERB,BERB2Q,275.0,BERB,BERRY BURN,275,shet
3294,PEHE,PEHE2R,275.0,PEHE,PETERHEAD,33,shet
3295,PEHE,PEHE2R,275.0,PEHE,PETERHEAD,132,shet
3296,PEHE,PEHE2R,275.0,PEHE,PETERHEAD,275,shet
3297,PEHE,PEHE2R,275.0,PEHE,PETERHEAD,400,shet
3298,KINN,KINN4-,400.0,KINN,KINCARDINE NORTH,400,spt_
3299,KINN,KINN4-,400.0,KINN,KINCARDINE NORTH,275,spt_
3300,DEVM,DEVM3-,33.0,DEVM,DEVOL MOOR,400,spt_
3301,DEVM,DEVM3-,33.0,DEVM,DEVOL MOOR,132,spt_
3302,DEVM,DEVM3-,33.0,DEVM,DEVOL MOOR,33,spt_
3303,MILS,MILS1Q,132.0,MILS,MILLENNIUM SOUTH WINDFARM,33,shet
3304,MILS,MILS1Q,132.0,MILS,MILLENNIUM SOUTH WINDFARM,132,shet
3305,EAAW,EAAW22,275.0,EAAW,EAST ANGLIA ONE OFFSHORE,220,ofto
3306,EAAW,EAAW22,275.0,EAAW,EAST ANGLIA ONE OFFSHORE,66,ofto
3307,PEHE,PEHE4J,400.0,PEHE,PETERHEAD,33,shet
3308,PEHE,PEHE4J,400.0,PEHE,PETERHEAD,132,shet
3309,PEHE,PEHE4J,400.0,PEHE,PETERHEAD,275,shet
3310,PEHE,PEHE4J,400.0,PEHE,PETERHEAD,400,shet
3311,HIGM,HIGM41,400.0,HIGM,HIGH MARNHAM,275.0,nget
3312,HIGM,HIGM41,400.0,HIGM,HIGH MARNHAM,400.0,nget
3313,FAUG,FAUG1Q,132.0,FAUG,FORT AUGUSTUS,33,shet
3314,FAUG,FAUG1Q,132.0,FAUG,FORT AUGUSTUS,132,shet
3315,FAUG,FAUG1Q,132.0,FAUG,FORT AUGUSTUS,275,shet
3316,FAUG,FAUG1Q,132.0,FAUG,FORT AUGUSTUS,400,shet
3317,SJOW,SJOW12,132.0,SJOW,ST.JOHNS WOOD,132.0,nget
3318,SJOW,SJOW12,132.0,SJOW,ST.JOHNS WOOD,275.0,nget
3319,SJOW,SJOW12,132.0,SJOW,ST.JOHNS WOOD,400.0,nget
3320,TEAL,TEAL2J,275.0,TEAL,TEALING,33,shet
3321,TEAL,TEAL2J,275.0,TEAL,TEALING,132,shet
3322,TEAL,TEAL2J,275.0,TEAL,TEALING,275,shet
3323,TEAL,TEAL2J,275.0,TEAL,TEALING,400,shet
3324,TILB,TILB11,132.0,TILB,TILBURY,132.0,nget
3325,TILB,TILB11,132.0,TILB,TILBURY,275.0,nget
3326,TILB,TILB11,132.0,TILB,TILBURY,400.0,nget
3327,FROD,FROD41,400.0,FROD,FRODSHAM,132.0,nget
3328,FROD,FROD41,400.0,FROD,FRODSHAM,275.0,nget
3329,FROD,FROD41,400.0,FROD,FRODSHAM,400.0,nget
3330,GRTO,GRTO61,66.0,GRTO,GRANGETOWN,66.0,nget
3331,CELL,CELL12,132.0,CELL,CELLARHEAD,132.0,nget
3332,CELL,CELL12,132.0,CELL,CELLARHEAD,400.0,nget
3333,NANT,NANT5-,11.0,NANT,NANT (LOCH NANT),132,shet
3334,FIDF,FIDF11,132.0,FIDF,FIDDLERS FERRY,132.0,nget
3335,FIDF,FIDF11,132.0,FIDF,FIDDLERS FERRY,275.0,nget
3336,BAIN,BAIN3-,33.0,BAIN,BAINSFORD,132,spt_
3337,BAIN,BAIN3-,33.0,BAIN,BAINSFORD,33,spt_
3338,Onsh,Onshore 220Kv-2,,,,,
3339,KINO,KINO41,400.0,KINO,KINGSNORTH,132.0,nget
3340,KINO,KINO41,400.0,KINO,KINGSNORTH,400.0,nget
3341,INVE,INVE1K,132.0,INVE,INVERARAY,132,shet
3342,FECK,FECK61,66.0,FECK,FECKENHAM,66.0,nget
3343,FECK,FECK61,66.0,FECK,FECKENHAM,275.0,nget
3344,FECK,FECK61,66.0,FECK,FECKENHAM,400.0,nget
3345,COVE,COVE11,132.0,COVE,COVENTRY,132.0,nget
3346,COVE,COVE11,132.0,COVE,COVENTRY,275.0,nget
3347,TYNE,TYNE11,132.0,TYNE,TYNEMOUTH,11.0,nget
3348,TYNE,TYNE11,132.0,TYNE,TYNEMOUTH,132.0,nget
3349,TYNE,TYNE11,132.0,TYNE,TYNEMOUTH,275.0,nget
3350,FERR,FERR23,275.0,FERR,FERRYBRIDGE,66.0,nget
3351,FERR,FERR23,275.0,FERR,FERRYBRIDGE,132.0,nget
3352,FERR,FERR23,275.0,FERR,FERRYBRIDGE,275.0,nget
3353,FERR,FERR23,275.0,FERR,FERRYBRIDGE,400.0,nget
3354,BRCW,BRCW4B,400.0,BRCW,BRACO WEST,33,shet
3355,BRCW,BRCW4B,400.0,BRCW,BRACO WEST,132,shet
3356,BRCW,BRCW4B,400.0,BRCW,BRACO WEST,275,shet
3357,BRCW,BRCW4B,400.0,BRCW,BRACO WEST,400,shet
3358,R4_1,R4_1 (Offshore DC Substation),,,,,
3359,CLYN,CLYN3D,33.0,CLYN,CLYDE NORTH,275,spt_
3360,CLYN,CLYN3D,33.0,CLYN,CLYDE NORTH,33,spt_
3361,KEIH,KEIH3-,33.0,KEIH,KEITHSHILL,33,spt_
3362,BAGA,BAGA3-,33.0,BAGA,BATHGATE,132,spt_
3363,BAGA,BAGA3-,33.0,BAGA,BATHGATE,33,spt_
3364,SWAN,SWAN42,400.0,SWAN,SWANSEA NORTH,132.0,nget
3365,SWAN,SWAN42,400.0,SWAN,SWANSEA NORTH,275.0,nget
3366,SWAN,SWAN42,400.0,SWAN,SWANSEA NORTH,400.0,nget
3367,DYCE,DYCE1U,132.0,DYCE,DYCE,33,shet
3368,DYCE,DYCE1U,132.0,DYCE,DYCE,132,shet
3369,DUNM,DUNM1C,132.0,DUNM,DUNMAGLASS,33,shet
3370,DUNM,DUNM1C,132.0,DUNM,DUNMAGLASS,132,shet
3371,ELST,ELST21,275.0,ELST,ELSTREE,132.0,nget
3372,ELST,ELST21,275.0,ELST,ELSTREE,275.0,nget
3373,ELST,ELST21,275.0,ELST,ELSTREE,400.0,nget
3374,COAL,COAL1A,132.0,COAL,COALBURN,400,spt_
3375,COAL,COAL1A,132.0,COAL,COALBURN,132,spt_
3376,COAL,COAL1A,132.0,COAL,COALBURN,33,spt_
3377,FASI,FASI1-,132.0,FASI,FAW SIDE,132,spt_
3378,GOVA,GOVA1R,132.0,GOVA,GOVAN,132,spt_
3379,GOVA,GOVA1R,132.0,GOVA,GOVAN,33,spt_
3380,HARB,HARB4R,400.0,HARB,HARBURN,400,spt_
3381,MORO,MORO21,275.0,MORO,MORAY EAST ONSHORE,220,ofto
3382,FASN,FASN2-,275.0,FASN,FASNAKYLE,33,shet
3383,FASN,FASN2-,275.0,FASN,FASNAKYLE,132,shet
3384,FASN,FASN2-,275.0,FASN,FASNAKYLE,275,shet
3385,FASN,FASN2-,275.0,FASN,FASNAKYLE,400,shet
3386,SALL,SALL12,132.0,SALL,SALLE,132.0,nget
3387,KERG,KERG1P,132.0,KERG,KERGORD,132,shet
3388,BLEX,BLEX1A,132.0,BLEX,BHLARAIDH EXTENSION,33,shet
3389,BLEX,BLEX1A,132.0,BLEX,BHLARAIDH EXTENSION,132,shet
3390,STAH,STAH11,132.0,STAH,STANAH,132.0,nget
3391,STAH,STAH11,132.0,STAH,STANAH,400.0,nget
3392,Onsh,Onshore LV,,,,,
3393,WERO,WERO11,132.0,WERO,WESTERMOST ROUGH OFFSHORE,150,ofto
3394,WERO,WERO11,132.0,WERO,WESTERMOST ROUGH ONSHORE,275,ofto
3395,VGEW,VGEWX1,,VGEW,VANGUARD EAST OFFSHORE,TBC,ofto
3396,CURR,CURR4T,400.0,CURR,CURRIE,400,spt_
3397,CURR,CURR4T,400.0,CURR,CURRIE,275,spt_
3398,CURR,CURR4T,400.0,CURR,CURRIE,132,spt_
3399,CURR,CURR4T,400.0,CURR,CURRIE,33,spt_
3400,CURR,CURR4T,400.0,CURR,CURRIE,11,spt_
3401,WHSO,WHSO21,275.0,WHSO,WHITSON,33.0,nget
3402,WHSO,WHSO21,275.0,WHSO,WHITSON,275.0,nget
3403,WHSO,WHSO21,275.0,WHSO,WHITSON,400.0,nget
3404,FALL,FALL3A,33.0,FALL,FALLAGO,400,spt_
3405,FALL,FALL3A,33.0,FALL,FALLAGO,33,spt_
3406,CLGO,CLGO2A,275.0,CLGO,Clash Gour Wind Farm,33,shet
3407,CLGO,CLGO2A,275.0,CLGO,Clash Gour Wind Farm,132,shet
3408,CLGO,CLGO2A,275.0,CLGO,Clash Gour Wind Farm,275,shet
3409,KERG,KERG1M,132.0,KERG,KERGORD,132,shet
3410,OWF ,OWF Offshore 132kV,,,,,
3411,INNE,INNE1K,132.0,INNE,INVERNESS,33,shet
3412,INNE,INNE1K,132.0,INNE,INVERNESS,132,shet
3413,PAFB,PAFB4B,400.0,PAFB,PATFORD BRIDGE,400.0,nget
3414,PELH,PELH4B,400.0,PELH,PELHAM,132.0,nget
3415,PELH,PELH4B,400.0,PELH,PELHAM,400.0,nget
3416,PAIS,PAIS1R,132.0,PAIS,PAISLEY,132,spt_
3417,PAIS,PAIS1R,132.0,PAIS,PAISLEY,33,spt_
3418,BOAG,BOAG1L,132.0,BOAG,BOAT OF GARTEN,33,shet
3419,BOAG,BOAG1L,132.0,BOAG,BOAT OF GARTEN,132,shet
3420,BAGA,BAGA1Q,132.0,BAGA,BATHGATE,132,spt_
3421,BAGA,BAGA1Q,132.0,BAGA,BATHGATE,33,spt_
3422,BROR,BROR1-,132.0,BROR,BRORA,33,shet
3423,BROR,BROR1-,132.0,BROR,BRORA,132,shet
3424,BROR,BROR1-,132.0,BROR,BRORA,400,shet
3425,BISW,BISW21,275.0,BISW,BISHOPS WOOD,132.0,nget
3426,BISW,BISW21,275.0,BISW,BISHOPS WOOD,275.0,nget
3427,KEAD,KEAD4D,400.0,KEAD,KEADBY,132.0,nget
3428,KEAD,KEAD4D,400.0,KEAD,KEADBY,400.0,nget
3429,WHRL,WHRL3-,33.0,WHRL,WHIRLWIND OFFSHORE WIND FARM WIND,400,shet
3430,WILT,WILT2C,275.0,WILT,WILTON,275.0,nget
3431,SELL,SELL4A,400.0,SELL,SELLINDGE,132.0,nget
3432,SELL,SELL4A,400.0,SELL,SELLINDGE,400.0,nget
3433,GHPS,GHPS4-,400.0,GHPS,GLENMUCKLOCH HYDRO PUMPED STORAGE,400,spt_
3434,GHPS,GHPS4-,400.0,GHPS,GLENMUCKLOCH HYDRO PUMPED STORAGE,132,spt_
3435,GHPS,GHPS4-,400.0,GHPS,GLENMUCKLOCH HYDRO PUMPED STORAGE,33,spt_
3436,LITT,LITT11,132.0,LITT,LITTLEBROOK,132.0,nget
3437,LITT,LITT11,132.0,LITT,LITTLEBROOK,275.0,nget
3438,LITT,LITT11,132.0,LITT,LITTLEBROOK,400.0,nget
3439,HAWP,HAWP61,66.0,HAWP,HAWTHORN PIT,66.0,nget
3440,HAWP,HAWP61,66.0,HAWP,HAWTHORN PIT,275.0,nget
3441,HAWP,HAWP61,66.0,HAWP,HAWTHORN PIT,400.0,nget
3442,CRSS,CRSS1Q,132.0,CRSS,CROSSAIG,33,shet
3443,CRSS,CRSS1Q,132.0,CRSS,CROSSAIG,132,shet
3444,CRSS,CRSS1Q,132.0,CRSS,CROSSAIG,220,shet
3445,CRSS,CRSS1Q,132.0,CRSS,CROSSAIG,275,shet
3446,KERG,KERG1A,132.0,KERG,KERGORD,132,shet
3447,GARB,GARB1Q,132.0,GARB,GARELOCH BOUNDARY,132,spt_
3448,TONG,TONG1-,132.0,TONG,TONGLAND,132,spt_
3449,TONG,TONG1-,132.0,TONG,TONGLAND,33,spt_
3450,TONG,TONG1-,132.0,TONG,TONGLAND,11,spt_
3451,CHTE,CHTE12,132.0,CHTE,CHESTERFIELD,132.0,nget
3452,CHTE,CHTE12,132.0,CHTE,CHESTERFIELD,275.0,nget
3453,CHTE,CHTE12,132.0,CHTE,CHESTERFIELD,400.0,nget
3454,KILG,KILG3A,33.0,KILG,KILGALLIOCH,275,spt_
3455,KILG,KILG3A,33.0,KILG,KILGALLIOCH,33,spt_
3456,CREB,CREB11,132.0,CREB,CREYKE BECK,132.0,nget
3457,CREB,CREB11,132.0,CREB,CREYKE BECK,275.0,nget
3458,CREB,CREB11,132.0,CREB,CREYKE BECK,400.0,nget
3459,KERG,KERG1-,132.0,KERG,KERGORD,132,shet
3460,SPIT,SPIT4-,400.0,SPIT,SPITTAL,33,shet
3461,SPIT,SPIT4-,400.0,SPIT,SPITTAL,132,shet
3462,SPIT,SPIT4-,400.0,SPIT,SPITTAL,275,shet
3463,SPIT,SPIT4-,400.0,SPIT,SPITTAL,400,shet
3464,LACK,LACK41,400.0,LACK,LACKENBY,66.0,nget
3465,LACK,LACK41,400.0,LACK,LACKENBY,275.0,nget
3466,LACK,LACK41,400.0,LACK,LACKENBY,400.0,nget
3467,PEWO,PEWO2C,275.0,PEWO,PENWORTHAM,275.0,nget
3468,PEWO,PEWO2C,275.0,PEWO,PENWORTHAM,400.0,nget
3469,FOYE,FOYE2K,275.0,FOYE,FOYERS,275,shet
3470,GIFF,GIFF3B,33.0,GIFF,GIFFNOCK,275,spt_
3471,GIFF,GIFF3B,33.0,GIFF,GIFFNOCK,33,spt_
3472,NEIL,NEIL2C,275.0,NEIL,NEILSTON,400,spt_
3473,NEIL,NEIL2C,275.0,NEIL,NEILSTON,275,spt_
3474,NEIL,NEIL2C,275.0,NEIL,NEILSTON,132,spt_
3475,NEIL,NEIL2C,275.0,NEIL,NEILSTON,33,spt_
3476,MELV,MELV1-,132.0,MELV,MELVICH,33,shet
3477,MELV,MELV1-,132.0,MELV,MELVICH,132,shet
3478,KTDL,KTDL3-,33.0,KTDL,KINTRADWELL,33,shet
3479,KTDL,KTDL3-,33.0,KTDL,KINTRADWELL,132,shet
3480,KTDL,KTDL3-,33.0,KTDL,KINTRADWELL,400,shet
3481,EACW,EACW41,400.0,EACW,EAST ANGLIA THREE OFFHORE,400,ofto
3482,EACW,EACW41,400.0,EACW,EAST ANGLIA THREE OFFHORE,66,ofto
3483,ELVA,ELVA2R,275.0,ELVA,ELVANFOOT,400,spt_
3484,ELVA,ELVA2R,275.0,ELVA,ELVANFOOT,275,spt_
3485,ELVA,ELVA2R,275.0,ELVA,ELVANFOOT,132,spt_
3486,ELVA,ELVA2R,275.0,ELVA,ELVANFOOT,33,spt_
3487,INRU,INRU1R,132.0,INRU,INVERUGIE,132,shet
3488,REDM,REDM1Q,132.0,REDM,REDMOSS,33,shet
3489,REDM,REDM1Q,132.0,REDM,REDMOSS,132,shet
3490,DBBO,DBBO41,400.0,DBBO,DOGGER BANK B ONSHORE,400,ofto
3491,QUER,QUER4B,400.0,QUER,QUERNMOOR TEE,400.0,nget
3492,STRL,STRL3Q,33.0,STRL,STRONELAIRG WIND FARM (SSE),33,shet
3493,STRL,STRL3Q,33.0,STRL,STRONELAIRG WIND FARM (SSE),132,shet
3494,DRUM,DRUM3-,33.0,DRUM,DRUMCHAPEL,275,spt_
3495,DRUM,DRUM3-,33.0,DRUM,DRUMCHAPEL,33,spt_
3496,WASF,WASF2A,275.0,WASF,WASHWAY FARM,132.0,nget
3497,WASF,WASF2A,275.0,WASF,WASHWAY FARM,275.0,nget
3498,ORMO,ORMO11,132.0,ORMO,ORMONDE ONSHORE,132,ofto
3499,ORMO,ORMO11,132.0,ORMO,ORMONDE ONSHORE,33,ofto
3500,EWEH,EWEH3-,33.0,EWEH,EWE HILL,132,spt_
3501,EWEH,EWEH3-,33.0,EWEH,EWE HILL,33,spt_
3502,CAIN,CAIN3J,33.0,CAIN,CAIRNFORD,33,shet
3503,CAIN,CAIN3J,33.0,CAIN,CAIRNFORD,275,shet
3504,PENI,PENI4A,400.0,PENI,PENISARWAUN,400.0,nget
3505,BUSH,BUSH11,132.0,BUSH,BUSHBURY,132.0,nget
3506,BUSH,BUSH11,132.0,BUSH,BUSHBURY,275.0,nget
3507,MONF,MONF42,400.0,MONF,MONK FRYSTON,275.0,nget
3508,MONF,MONF42,400.0,MONF,MONK FRYSTON,400.0,nget
3509,MONF,MONF42,400.0,MONF,MONK FRYSTON NEW,400.0,nget
3510,LIMK,LIMK1A,132.0,LIMK,LIMEKILNS WINDFARM,33,shet
3511,LIMK,LIMK1A,132.0,LIMK,LIMEKILNS WINDFARM,132,shet
3512,BEDD,BEDD21,275.0,BEDD,BEDDINGTON,132.0,nget
3513,BEDD,BEDD21,275.0,BEDD,BEDDINGTON,275.0,nget
3514,BEDD,BEDD21,275.0,BEDD,BEDDINGTON,400.0,nget
3515,DBCW,DBCW21,275.0,DBCW,DOGGER BANK C OFFSHORE,220,ofto
3516,DBCW,DBCW21,275.0,DBCW,DOGGER BANK C OFFSHORE,66,ofto
3517,AXMI,AXMI41,400.0,AXMI,AXMINSTER,132.0,nget
3518,AXMI,AXMI41,400.0,AXMI,AXMINSTER,400.0,nget
3519,IROA,IROA13,132.0,IROA,IRON ACTON,132.0,nget
3520,IROA,IROA13,132.0,IROA,IRON ACTON,275.0,nget
3521,ABTH,ABTH21,275.0,ABTH,ABERTHAW,132.0,nget
3522,ABTH,ABTH21,275.0,ABTH,ABERTHAW,275.0,nget
3523,WYLF,WYLF42,400.0,WYLF,WYLFA,132.0,nget
3524,WYLF,WYLF42,400.0,WYLF,WYLFA,400.0,nget
3525,DALL,DALL2-,275.0,DALL,DALMALLY,275,spt_
3526,BRAW,BRAW21,275.0,BRAW,BRADFORD WEST,132.0,nget
3527,BRAW,BRAW21,275.0,BRAW,BRADFORD WEST,275.0,nget
3528,BRAW,BRAW21,275.0,BRAW,BRADFORD WEST,400.0,nget
3529,GLRO,GLRO4-,400.0,GLRO,GLENROTHES,400,spt_
3530,GLRO,GLRO4-,400.0,GLRO,GLENROTHES,275,spt_
3531,GLRO,GLRO4-,400.0,GLRO,GLENROTHES,33,spt_
3532,GLNI,GLNI1-,132.0,GLNI,GLENNISTON,132,spt_
3533,GLNI,GLNI1-,132.0,GLNI,GLENNISTON,33,spt_
3534,BRLE,BRLE41,400.0,BRLE,BRAMLEY,132.0,nget
3535,BRLE,BRLE41,400.0,BRLE,BRAMLEY,400.0,nget
3536,ACHR,ACHR2-,275.0,ACHR,A-CHRUACH WINDFARM,33,shet
3537,ACHR,ACHR2-,275.0,ACHR,A-CHRUACH WINDFARM,132,shet
3538,ACHR,ACHR2-,275.0,ACHR,A-CHRUACH WINDFARM,275,shet
3539,GRNA,GRNA1-,132.0,GRNA,GRETNA,400,spt_
3540,GRNA,GRNA1-,132.0,GRNA,GRETNA,132,spt_
3541,GRNA,GRNA1-,132.0,GRNA,GRETNA,33,spt_
3542,PEHE,PEHE1-,132.0,PEHE,PETERHEAD,33,shet
3543,PEHE,PEHE1-,132.0,PEHE,PETERHEAD,132,shet
3544,PEHE,PEHE1-,132.0,PEHE,PETERHEAD,275,shet
3545,PEHE,PEHE1-,132.0,PEHE,PETERHEAD,400,shet
3546,BRIM,BRIM2B,275.0,BRIM,BRIMSDOWN,132.0,nget
3547,BRIM,BRIM2B,275.0,BRIM,BRIMSDOWN,275.0,nget
3548,BRIM,BRIM2B,275.0,BRIM,BRIMSDOWN,400.0,nget
3549,CLSO,CLSO3-,33.0,CLSO,CLASHINDARROCH WIND EXTENSION,33,shet
3550,CLSO,CLSO3-,33.0,CLSO,CLASHINDARROCH WIND EXTENSION,132,shet
3551,GRSA,GRSA21,275.0,GRSA,GREYSTONES A,275.0,nget
3552,CAIN,CAIN2-,275.0,CAIN,CAIRNFORD,33,shet
3553,CAIN,CAIN2-,275.0,CAIN,CAIRNFORD,275,shet
3554,WFIE,WFIE4-,400.0,WFIE,WESTFIELD,400,spt_
3555,WFIE,WFIE4-,400.0,WFIE,WESTFIELD,275,spt_
3556,WFIE,WFIE4-,400.0,WFIE,WESTFIELD,132,spt_
3557,WFIE,WFIE4-,400.0,WFIE,WESTFIELD,33,spt_
3558,WFIE,WFIE4-,400.0,WFIE,WESTFIELD,11,spt_
3559,MYBS,MYBS3K,33.0,MYBS,MYBSTER,33,shet
3560,MYBS,MYBS3K,33.0,MYBS,MYBSTER,132,shet
3561,STWB,STWB4R,400.0,STWB,STELLA WEST BORDER NODE,400,spt_
3562,TILB,TILB12,132.0,TILB,TILBURY,132.0,nget
3563,TILB,TILB12,132.0,TILB,TILBURY,275.0,nget
3564,TILB,TILB12,132.0,TILB,TILBURY,400.0,nget
3565,WILT,WILT2D,275.0,WILT,WILTON,275.0,nget
3566,NANT,NANT1Q,132.0,NANT,NANT (LOCH NANT),132,shet
3567,CLYM,CLYM4-,400.0,CLYM,CLYDE'S MILL,400,spt_
3568,CLYM,CLYM4-,400.0,CLYM,CLYDE'S MILL,275,spt_
3569,CLYM,CLYM4-,400.0,CLYM,CLYDE'S MILL,33,spt_
3570,EDIN,EDIN1C,132.0,EDIN,EDINBANE 132/33KV,33,shet
3571,EDIN,EDIN1C,132.0,EDIN,EDINBANE 132/33KV,132,shet
3572,CREA,CREA1A,132.0,CREA,CREAG RIABHACH WINDFARM,33,shet
3573,CREA,CREA1A,132.0,CREA,CREAG RIABHACH WINDFARM,132,shet
